Date,Sto.Value,Che.Value
2021-03-31 11:29:36.400,1828.0,1641.0
2021-03-31 11:29:36.700,1835.0,1642.0
2021-03-31 11:29:37.000,1842.0,1641.0
2021-03-31 11:29:37.300,1843.0,1642.0
2021-03-31 11:29:37.600,1845.0,1641.0
2021-03-31 11:29:37.900,1847.0,1642.0
2021-03-31 11:29:38.200,1824.0,1640.0
2021-03-31 11:29:38.500,1785.0,1638.0
2021-03-31 11:29:38.800,1789.0,1638.0
2021-03-31 11:29:39.100,1800.0,1639.0
2021-03-31 11:29:39.400,1812.0,1640.0
2021-03-31 11:29:39.700,1820.0,1642.0
2021-03-31 11:29:40.000,1829.0,1641.0
2021-03-31 11:29:40.300,1836.0,1641.0
2021-03-31 11:29:40.600,1840.0,1642.0
2021-03-31 11:29:40.900,1842.0,1641.0
2021-03-31 11:29:41.200,1843.0,1642.0
2021-03-31 11:29:41.500,1816.0,1641.0
2021-03-31 11:29:41.800,1770.0,1639.0
2021-03-31 11:29:42.100,1771.0,1639.0
2021-03-31 11:29:42.400,1783.0,1639.0
2021-03-31 11:29:42.700,1795.0,1641.0
2021-03-31 11:29:43.000,1805.0,1641.0
2021-03-31 11:29:43.300,1814.0,1641.0
2021-03-31 11:29:43.600,1824.0,1642.0
2021-03-31 11:29:43.900,1830.0,1641.0
2021-03-31 11:29:44.200,1835.0,1642.0
2021-03-31 11:29:44.500,1837.0,1642.0
2021-03-31 11:29:44.800,1828.0,1642.0
2021-03-31 11:29:45.100,1796.0,1639.0
2021-03-31 11:29:45.400,1795.0,1639.0
2021-03-31 11:29:45.700,1802.0,1639.0
2021-03-31 11:29:46.000,1815.0,1641.0
2021-03-31 11:29:46.300,1824.0,1641.0
2021-03-31 11:29:46.600,1828.0,1642.0
2021-03-31 11:29:46.900,1834.0,1641.0
2021-03-31 11:29:47.200,1840.0,1642.0
2021-03-31 11:29:47.500,1841.0,1642.0
2021-03-31 11:29:47.800,1824.0,1642.0
2021-03-31 11:29:48.100,1785.0,1641.0
2021-03-31 11:29:48.400,1744.0,1639.0
2021-03-31 11:29:48.700,1725.0,1637.0
2021-03-31 11:29:49.000,1739.0,1639.0
2021-03-31 11:29:49.300,1757.0,1640.0
2021-03-31 11:29:49.600,1773.0,1641.0
2021-03-31 11:29:49.900,1787.0,1641.0
2021-03-31 11:29:50.200,1801.0,1642.0
2021-03-31 11:29:50.500,1810.0,1642.0
2021-03-31 11:29:50.800,1816.0,1642.0
2021-03-31 11:29:51.100,1821.0,1642.0
2021-03-31 11:29:51.400,1820.0,1642.0
2021-03-31 11:29:51.700,1794.0,1642.0
2021-03-31 11:29:52.000,1757.0,1639.0
2021-03-31 11:29:52.300,1744.0,1638.0
2021-03-31 11:29:52.600,1754.0,1639.0
2021-03-31 11:29:52.900,1771.0,1640.0
2021-03-31 11:29:53.200,1783.0,1642.0
2021-03-31 11:29:53.500,1796.0,1642.0
2021-03-31 11:29:53.800,1810.0,1642.0
2021-03-31 11:29:54.100,1817.0,1642.0
2021-03-31 11:29:54.400,1823.0,1642.0
2021-03-31 11:29:54.700,1830.0,1642.0
2021-03-31 11:29:55.000,1833.0,1642.0
2021-03-31 11:29:55.300,1817.0,1642.0
2021-03-31 11:29:55.600,1784.0,1641.0
2021-03-31 11:29:55.900,1755.0,1638.0
2021-03-31 11:29:56.200,1760.0,1640.0
2021-03-31 11:29:56.500,1772.0,1640.0
2021-03-31 11:29:56.800,1786.0,1641.0
2021-03-31 11:29:57.100,1798.0,1642.0
2021-03-31 11:29:57.400,1810.0,1642.0
2021-03-31 11:29:57.700,1819.0,1642.0
2021-03-31 11:29:58.000,1829.0,1642.0
2021-03-31 11:29:58.300,1833.0,1643.0
2021-03-31 11:29:58.600,1834.0,1642.0
2021-03-31 11:29:58.900,1840.0,1643.0
2021-03-31 11:29:59.200,1838.0,1643.0
2021-03-31 11:29:59.500,1814.0,1642.0
2021-03-31 11:29:59.800,1783.0,1641.0
2021-03-31 11:30:00.100,1771.0,1639.0
2021-03-31 11:30:00.400,1782.0,1641.0
2021-03-31 11:30:00.700,1795.0,1641.0
2021-03-31 11:30:01.000,1808.0,1642.0
2021-03-31 11:30:01.300,1816.0,1642.0
2021-03-31 11:30:01.600,1827.0,1643.0
2021-03-31 11:30:01.900,1836.0,1643.0
2021-03-31 11:30:02.200,1837.0,1643.0
2021-03-31 11:30:02.500,1841.0,1642.0
2021-03-31 11:30:02.800,1842.0,1643.0
2021-03-31 11:30:03.100,1840.0,1643.0
2021-03-31 11:30:03.400,1810.0,1641.0
2021-03-31 11:30:03.700,1778.0,1640.0
2021-03-31 11:30:04.000,1777.0,1639.0
2021-03-31 11:30:04.300,1788.0,1641.0
2021-03-31 11:30:04.600,1798.0,1642.0
2021-03-31 11:30:04.900,1808.0,1642.0
2021-03-31 11:30:05.200,1817.0,1643.0
2021-03-31 11:30:05.500,1826.0,1643.0
2021-03-31 11:30:05.800,1832.0,1643.0
2021-03-31 11:30:06.100,1837.0,1643.0
2021-03-31 11:30:06.400,1840.0,1644.0
2021-03-31 11:30:06.700,1842.0,1643.0
2021-03-31 11:30:07.000,1844.0,1643.0
2021-03-31 11:30:07.300,1842.0,1643.0
2021-03-31 11:30:07.600,1815.0,1642.0
2021-03-31 11:30:07.900,1776.0,1640.0
2021-03-31 11:30:08.200,1763.0,1640.0
2021-03-31 11:30:08.500,1776.0,1640.0
2021-03-31 11:30:08.800,1791.0,1641.0
2021-03-31 11:30:09.100,1800.0,1643.0
2021-03-31 11:30:09.400,1810.0,1643.0
2021-03-31 11:30:09.700,1819.0,1642.0
2021-03-31 11:30:10.000,1825.0,1643.0
2021-03-31 11:30:10.300,1831.0,1642.0
2021-03-31 11:30:10.600,1834.0,1643.0
2021-03-31 11:30:10.900,1840.0,1643.0
2021-03-31 11:30:11.200,1841.0,1643.0
2021-03-31 11:30:11.500,1837.0,1642.0
2021-03-31 11:30:11.800,1809.0,1642.0
2021-03-31 11:30:12.100,1776.0,1641.0
2021-03-31 11:30:12.400,1759.0,1640.0
2021-03-31 11:30:12.700,1831.0,1643.0
2021-03-31 11:30:13.000,1835.0,1643.0
2021-03-31 11:30:13.300,1840.0,1643.0
2021-03-31 11:30:13.600,1840.0,1643.0
2021-03-31 11:30:13.900,1834.0,1643.0
2021-03-31 11:30:14.200,1802.0,1641.0
2021-03-31 11:30:14.500,1766.0,1640.0
2021-03-31 11:30:14.800,1761.0,1640.0
2021-03-31 11:30:15.100,1776.0,1641.0
2021-03-31 11:30:15.400,1789.0,1642.0
2021-03-31 11:30:15.700,1800.0,1642.0
2021-03-31 11:30:16.000,1811.0,1642.0
2021-03-31 11:30:16.300,1821.0,1643.0
2021-03-31 11:30:16.600,1830.0,1643.0
2021-03-31 11:30:16.900,1834.0,1643.0
2021-03-31 11:30:17.200,1837.0,1643.0
2021-03-31 11:30:17.500,1840.0,1643.0
2021-03-31 11:30:17.800,1841.0,1644.0
2021-03-31 11:30:18.100,1827.0,1643.0
2021-03-31 11:30:18.400,1794.0,1641.0
2021-03-31 11:30:18.700,1769.0,1641.0
2021-03-31 11:30:19.000,1779.0,1640.0
2021-03-31 11:30:19.300,1792.0,1642.0
2021-03-31 11:30:19.600,1804.0,1643.0
2021-03-31 11:30:19.900,1815.0,1643.0
2021-03-31 11:30:20.200,1824.0,1643.0
2021-03-31 11:30:20.500,1831.0,1643.0
2021-03-31 11:30:20.800,1835.0,1643.0
2021-03-31 11:30:21.100,1840.0,1644.0
2021-03-31 11:30:21.400,1841.0,1643.0
2021-03-31 11:30:21.700,1843.0,1643.0
2021-03-31 11:30:22.000,1842.0,1643.0
2021-03-31 11:30:22.300,1823.0,1642.0
2021-03-31 11:30:22.600,1795.0,1641.0
2021-03-31 11:30:22.900,1772.0,1640.0
2021-03-31 11:30:23.200,1779.0,1640.0
2021-03-31 11:30:23.500,1791.0,1641.0
2021-03-31 11:30:23.800,1803.0,1642.0
2021-03-31 11:30:24.100,1811.0,1642.0
2021-03-31 11:30:24.400,1820.0,1643.0
2021-03-31 11:30:24.700,1828.0,1643.0
2021-03-31 11:30:25.000,1835.0,1643.0
2021-03-31 11:30:25.300,1840.0,1644.0
2021-03-31 11:30:25.600,1842.0,1643.0
2021-03-31 11:30:25.900,1843.0,1644.0
2021-03-31 11:30:26.200,1845.0,1643.0
2021-03-31 11:30:26.500,1844.0,1643.0
2021-03-31 11:30:26.800,1822.0,1642.0
2021-03-31 11:30:27.100,1789.0,1640.0
2021-03-31 11:30:27.400,1783.0,1640.0
2021-03-31 11:30:27.700,1794.0,1642.0
2021-03-31 11:30:28.000,1808.0,1642.0
2021-03-31 11:30:28.300,1817.0,1643.0
2021-03-31 11:30:28.600,1826.0,1644.0
2021-03-31 11:30:28.900,1832.0,1643.0
2021-03-31 11:30:29.200,1840.0,1644.0
2021-03-31 11:30:29.500,1842.0,1643.0
2021-03-31 11:30:29.800,1845.0,1643.0
2021-03-31 11:30:30.100,1847.0,1643.0
2021-03-31 11:30:30.400,1847.0,1644.0
2021-03-31 11:30:30.700,1830.0,1643.0
2021-03-31 11:30:31.000,1800.0,1641.0
2021-03-31 11:30:31.300,1794.0,1640.0
2021-03-31 11:30:31.600,1803.0,1642.0
2021-03-31 11:30:31.900,1814.0,1642.0
2021-03-31 11:30:32.200,1822.0,1643.0
2021-03-31 11:30:32.500,1829.0,1643.0
2021-03-31 11:30:32.800,1835.0,1643.0
2021-03-31 11:30:33.100,1840.0,1644.0
2021-03-31 11:30:33.400,1844.0,1645.0
2021-03-31 11:30:33.700,1848.0,1643.0
2021-03-31 11:30:34.000,1850.0,1643.0
2021-03-31 11:30:34.300,1851.0,1644.0
2021-03-31 11:30:34.600,1852.0,1643.0
2021-03-31 11:30:34.900,1838.0,1643.0
2021-03-31 11:30:35.200,1808.0,1641.0
2021-03-31 11:30:35.500,1808.0,1641.0
2021-03-31 11:30:35.800,1817.0,1641.0
2021-03-31 11:30:36.100,1828.0,1643.0
2021-03-31 11:30:36.400,1836.0,1643.0
2021-03-31 11:30:36.700,1842.0,1644.0
2021-03-31 11:30:37.000,1846.0,1644.0
2021-03-31 11:30:37.300,1850.0,1643.0
2021-03-31 11:30:37.600,1853.0,1644.0
2021-03-31 11:30:37.900,1854.0,1643.0
2021-03-31 11:30:38.200,1835.0,1643.0
2021-03-31 11:30:38.500,1840.0,1643.0
2021-03-31 11:30:38.800,1848.0,1643.0
2021-03-31 11:30:39.100,1854.0,1644.0
2021-03-31 11:30:39.400,1857.0,1644.0
2021-03-31 11:30:39.700,1859.0,1645.0
2021-03-31 11:30:40.000,1861.0,1644.0
2021-03-31 11:30:40.300,1863.0,1643.0
2021-03-31 11:30:40.600,1863.0,1644.0
2021-03-31 11:30:40.900,1866.0,1644.0
2021-03-31 11:30:41.200,1854.0,1644.0
2021-03-31 11:30:41.500,1817.0,1642.0
2021-03-31 11:30:41.800,1819.0,1643.0
2021-03-31 11:30:42.100,1825.0,1642.0
2021-03-31 11:30:42.400,1836.0,1643.0
2021-03-31 11:30:42.700,1844.0,1643.0
2021-03-31 11:30:43.000,1851.0,1644.0
2021-03-31 11:30:43.300,1856.0,1643.0
2021-03-31 11:30:43.600,1857.0,1643.0
2021-03-31 11:30:43.900,1850.0,1643.0
2021-03-31 11:30:44.200,1846.0,1628.0
2021-03-31 11:30:44.500,1827.0,1606.0
2021-03-31 11:30:44.800,1826.0,1602.0
2021-03-31 11:30:45.100,1835.0,1596.0
2021-03-31 11:30:45.400,1846.0,1585.0
2021-03-31 11:30:45.700,1840.0,1562.0
2021-03-31 11:30:46.000,1847.0,1503.0
2021-03-31 11:30:46.300,1821.0,1513.0
2021-03-31 11:30:46.600,1831.0,1559.0
2021-03-31 11:30:46.900,1818.0,1571.0
2021-03-31 11:30:47.200,1696.0,1555.0
2021-03-31 11:30:47.500,1705.0,1564.0
2021-03-31 11:30:47.800,1696.0,1543.0
2021-03-31 11:30:48.100,1668.0,1535.0
2021-03-31 11:30:48.400,1691.0,1544.0
2021-03-31 11:30:48.700,1768.0,1559.0
2021-03-31 11:30:49.000,1772.0,1582.0
2021-03-31 11:30:49.300,1766.0,1584.0
2021-03-31 11:30:49.600,1779.0,1590.0
2021-03-31 11:30:49.900,1769.0,1594.0
2021-03-31 11:30:50.200,1761.0,1599.0
2021-03-31 11:30:50.500,1741.0,1599.0
2021-03-31 11:30:50.800,1713.0,1598.0
2021-03-31 11:30:51.100,1760.0,1591.0
2021-03-31 11:30:51.400,1772.0,1597.0
2021-03-31 11:30:51.700,1777.0,1595.0
2021-03-31 11:30:52.000,1776.0,1600.0
2021-03-31 11:30:52.300,1727.0,1599.0
2021-03-31 11:30:52.600,1701.0,1591.0
2021-03-31 11:30:52.900,1708.0,1586.0
2021-03-31 11:30:53.200,1722.0,1591.0
2021-03-31 11:30:53.500,1741.0,1599.0
2021-03-31 11:30:53.800,1757.0,1603.0
2021-03-31 11:30:54.100,1769.0,1606.0
2021-03-31 11:30:54.400,1776.0,1607.0
2021-03-31 11:30:54.700,1776.0,1608.0
2021-03-31 11:30:55.000,1755.0,1607.0
2021-03-31 11:30:55.300,1713.0,1602.0
2021-03-31 11:30:55.600,1723.0,1604.0
2021-03-31 11:30:55.900,1741.0,1607.0
2021-03-31 11:30:56.200,1753.0,1609.0
2021-03-31 11:30:56.500,1762.0,1610.0
2021-03-31 11:30:56.800,1768.0,1611.0
2021-03-31 11:30:57.100,1770.0,1612.0
2021-03-31 11:30:57.400,1771.0,1613.0
2021-03-31 11:30:57.700,1771.0,1612.0
2021-03-31 11:30:58.000,1776.0,1612.0
2021-03-31 11:30:58.300,1779.0,1614.0
2021-03-31 11:30:58.600,1781.0,1614.0
2021-03-31 11:30:58.900,1781.0,1616.0
2021-03-31 11:30:59.200,1782.0,1616.0
2021-03-31 11:30:59.500,1783.0,1616.0
2021-03-31 11:30:59.800,1783.0,1616.0
2021-03-31 11:31:00.100,1782.0,1616.0
2021-03-31 11:31:00.400,1787.0,1616.0
2021-03-31 11:31:00.700,1791.0,1616.0
2021-03-31 11:31:01.000,1791.0,1616.0
2021-03-31 11:31:01.300,1758.0,1616.0
2021-03-31 11:31:01.600,1700.0,1613.0
2021-03-31 11:31:01.900,1694.0,1612.0
2021-03-31 11:31:02.200,1713.0,1616.0
2021-03-31 11:31:02.500,1728.0,1616.0
2021-03-31 11:31:02.800,1744.0,1618.0
2021-03-31 11:31:03.100,1755.0,1619.0
2021-03-31 11:31:03.400,1762.0,1619.0
2021-03-31 11:31:03.700,1765.0,1620.0
2021-03-31 11:31:04.000,1768.0,1621.0
2021-03-31 11:31:04.300,1770.0,1619.0
2021-03-31 11:31:04.600,1772.0,1620.0
2021-03-31 11:31:04.900,1776.0,1620.0
2021-03-31 11:31:05.200,1774.0,1621.0
2021-03-31 11:31:05.500,1776.0,1621.0
2021-03-31 11:31:05.800,1776.0,1621.0
2021-03-31 11:31:06.100,1777.0,1621.0
2021-03-31 11:31:06.400,1780.0,1621.0
2021-03-31 11:31:06.700,1781.0,1621.0
2021-03-31 11:31:07.000,1782.0,1621.0
2021-03-31 11:31:07.300,1784.0,1622.0
2021-03-31 11:31:07.600,1784.0,1622.0
2021-03-31 11:31:07.900,1784.0,1622.0
2021-03-31 11:31:08.200,1784.0,1622.0
2021-03-31 11:31:08.500,1786.0,1623.0
2021-03-31 11:31:08.800,1781.0,1622.0
2021-03-31 11:31:09.100,1738.0,1620.0
2021-03-31 11:31:09.400,1705.0,1616.0
2021-03-31 11:31:09.700,1718.0,1616.0
2021-03-31 11:31:10.000,1734.0,1620.0
2021-03-31 11:31:10.300,1745.0,1622.0
2021-03-31 11:31:10.600,1760.0,1621.0
2021-03-31 11:31:10.900,1771.0,1623.0
2021-03-31 11:31:11.200,1779.0,1623.0
2021-03-31 11:31:11.500,1783.0,1623.0
2021-03-31 11:31:11.800,1785.0,1623.0
2021-03-31 11:31:12.100,1787.0,1624.0
2021-03-31 11:31:12.400,1787.0,1624.0
2021-03-31 11:31:12.700,1788.0,1624.0
2021-03-31 11:31:13.000,1789.0,1624.0
2021-03-31 11:31:13.300,1790.0,1624.0
2021-03-31 11:31:13.600,1790.0,1624.0
2021-03-31 11:31:13.900,1792.0,1625.0
2021-03-31 11:31:14.200,1792.0,1626.0
2021-03-31 11:31:14.500,1788.0,1624.0
2021-03-31 11:31:14.800,1754.0,1623.0
2021-03-31 11:31:15.100,1696.0,1623.0
2021-03-31 11:31:15.400,1625.0,1619.0
2021-03-31 11:31:15.700,1620.0,1621.0
2021-03-31 11:31:16.000,1633.0,1622.0
2021-03-31 11:31:16.300,1652.0,1623.0
2021-03-31 11:31:16.600,1669.0,1625.0
2021-03-31 11:31:16.900,1689.0,1625.0
2021-03-31 11:31:17.200,1709.0,1625.0
2021-03-31 11:31:17.500,1719.0,1626.0
2021-03-31 11:31:17.800,1724.0,1626.0
2021-03-31 11:31:18.100,1727.0,1626.0
2021-03-31 11:31:18.400,1730.0,1626.0
2021-03-31 11:31:18.700,1732.0,1627.0
2021-03-31 11:31:19.000,1732.0,1627.0
2021-03-31 11:31:19.300,1734.0,1627.0
2021-03-31 11:31:19.600,1735.0,1627.0
2021-03-31 11:31:19.900,1736.0,1627.0
2021-03-31 11:31:20.200,1738.0,1628.0
2021-03-31 11:31:20.500,1730.0,1627.0
2021-03-31 11:31:20.800,1695.0,1626.0
2021-03-31 11:31:21.100,1660.0,1622.0
2021-03-31 11:31:21.400,1650.0,1622.0
2021-03-31 11:31:21.700,1663.0,1622.0
2021-03-31 11:31:22.000,1680.0,1624.0
2021-03-31 11:31:22.300,1692.0,1625.0
2021-03-31 11:31:22.600,1702.0,1626.0
2021-03-31 11:31:22.900,1715.0,1627.0
2021-03-31 11:31:23.200,1725.0,1627.0
2021-03-31 11:31:23.500,1731.0,1627.0
2021-03-31 11:31:23.800,1735.0,1628.0
2021-03-31 11:31:24.100,1738.0,1628.0
2021-03-31 11:31:24.400,1739.0,1629.0
2021-03-31 11:31:24.700,1744.0,1629.0
2021-03-31 11:31:25.000,1744.0,1628.0
2021-03-31 11:31:25.300,1745.0,1628.0
2021-03-31 11:31:25.600,1746.0,1629.0
2021-03-31 11:31:25.900,1730.0,1628.0
2021-03-31 11:31:26.200,1696.0,1627.0
2021-03-31 11:31:26.500,1665.0,1622.0
2021-03-31 11:31:26.800,1670.0,1623.0
2021-03-31 11:31:27.100,1684.0,1622.0
2021-03-31 11:31:27.400,1697.0,1625.0
2021-03-31 11:31:27.700,1707.0,1626.0
2021-03-31 11:31:28.000,1717.0,1627.0
2021-03-31 11:31:28.300,1729.0,1627.0
2021-03-31 11:31:28.600,1736.0,1628.0
2021-03-31 11:31:28.900,1741.0,1629.0
2021-03-31 11:31:29.200,1744.0,1629.0
2021-03-31 11:31:29.500,1746.0,1628.0
2021-03-31 11:31:29.800,1747.0,1629.0
2021-03-31 11:31:30.100,1749.0,1629.0
2021-03-31 11:31:30.400,1751.0,1629.0
2021-03-31 11:31:30.700,1751.0,1629.0
2021-03-31 11:31:31.000,1753.0,1630.0
2021-03-31 11:31:31.300,1754.0,1629.0
2021-03-31 11:31:31.600,1748.0,1629.0
2021-03-31 11:31:31.900,1712.0,1627.0
2021-03-31 11:31:32.200,1677.0,1626.0
2021-03-31 11:31:32.500,1665.0,1620.0
2021-03-31 11:31:32.800,1676.0,1623.0
2021-03-31 11:31:33.100,1690.0,1623.0
2021-03-31 11:31:33.400,1700.0,1626.0
2021-03-31 11:31:33.700,1712.0,1627.0
2021-03-31 11:31:34.000,1719.0,1628.0
2021-03-31 11:31:34.300,1729.0,1629.0
2021-03-31 11:31:34.600,1735.0,1629.0
2021-03-31 11:31:34.900,1739.0,1629.0
2021-03-31 11:31:35.200,1744.0,1630.0
2021-03-31 11:31:35.500,1744.0,1630.0
2021-03-31 11:31:35.800,1747.0,1630.0
2021-03-31 11:31:36.100,1748.0,1630.0
2021-03-31 11:31:36.400,1748.0,1629.0
2021-03-31 11:31:36.700,1750.0,1630.0
2021-03-31 11:31:37.000,1749.0,1630.0
2021-03-31 11:31:37.300,1721.0,1630.0
2021-03-31 11:31:37.600,1683.0,1627.0
2021-03-31 11:31:37.900,1655.0,1626.0
2021-03-31 11:31:38.200,1655.0,1625.0
2021-03-31 11:31:38.500,1725.0,1630.0
2021-03-31 11:31:38.800,1731.0,1630.0
2021-03-31 11:31:39.100,1734.0,1630.0
2021-03-31 11:31:39.400,1738.0,1631.0
2021-03-31 11:31:39.700,1741.0,1630.0
2021-03-31 11:31:40.000,1731.0,1630.0
2021-03-31 11:31:40.300,1702.0,1628.0
2021-03-31 11:31:40.600,1695.0,1625.0
2021-03-31 11:31:40.900,1707.0,1628.0
2021-03-31 11:31:41.200,1719.0,1628.0
2021-03-31 11:31:41.500,1725.0,1630.0
2021-03-31 11:31:41.800,1731.0,1631.0
2021-03-31 11:31:42.100,1754.0,1631.0
2021-03-31 11:31:42.400,1755.0,1631.0
2021-03-31 11:31:42.700,1756.0,1631.0
2021-03-31 11:31:43.000,1757.0,1632.0
2021-03-31 11:31:43.300,1754.0,1631.0
2021-03-31 11:31:43.600,1725.0,1630.0
2021-03-31 11:31:43.900,1692.0,1629.0
2021-03-31 11:31:44.200,1680.0,1626.0
2021-03-31 11:31:44.500,1688.0,1627.0
2021-03-31 11:31:44.800,1701.0,1628.0
2021-03-31 11:31:45.100,1712.0,1629.0
2021-03-31 11:31:45.400,1720.0,1630.0
2021-03-31 11:31:45.700,1730.0,1631.0
2021-03-31 11:31:46.000,1737.0,1631.0
2021-03-31 11:31:46.300,1744.0,1631.0
2021-03-31 11:31:46.600,1747.0,1632.0
2021-03-31 11:31:46.900,1750.0,1631.0
2021-03-31 11:31:47.200,1752.0,1632.0
2021-03-31 11:31:47.500,1753.0,1632.0
2021-03-31 11:31:47.800,1755.0,1632.0
2021-03-31 11:31:48.100,1757.0,1632.0
2021-03-31 11:31:48.400,1756.0,1632.0
2021-03-31 11:31:48.700,1757.0,1632.0
2021-03-31 11:31:49.000,1757.0,1632.0
2021-03-31 11:31:49.300,1732.0,1631.0
2021-03-31 11:31:49.600,1697.0,1628.0
2021-03-31 11:31:49.900,1680.0,1627.0
2021-03-31 11:31:50.200,1690.0,1626.0
2021-03-31 11:31:50.500,1701.0,1629.0
2021-03-31 11:31:50.800,1713.0,1628.0
2021-03-31 11:31:51.100,1722.0,1630.0
2021-03-31 11:31:51.400,1730.0,1632.0
2021-03-31 11:31:51.700,1739.0,1632.0
2021-03-31 11:31:52.000,1744.0,1632.0
2021-03-31 11:31:52.300,1748.0,1633.0
2021-03-31 11:31:52.600,1751.0,1632.0
2021-03-31 11:31:52.900,1753.0,1632.0
2021-03-31 11:31:53.200,1756.0,1633.0
2021-03-31 11:31:53.500,1758.0,1632.0
2021-03-31 11:31:53.800,1759.0,1632.0
2021-03-31 11:31:54.100,1759.0,1632.0
2021-03-31 11:31:54.400,1760.0,1632.0
2021-03-31 11:31:54.700,1761.0,1633.0
2021-03-31 11:31:55.000,1763.0,1633.0
2021-03-31 11:31:55.300,1764.0,1632.0
2021-03-31 11:31:55.600,1758.0,1633.0
2021-03-31 11:31:55.900,1722.0,1631.0
2021-03-31 11:31:56.200,1680.0,1627.0
2021-03-31 11:31:56.500,1668.0,1626.0
2021-03-31 11:31:56.800,1682.0,1626.0
2021-03-31 11:31:57.100,1698.0,1629.0
2021-03-31 11:31:57.400,1709.0,1631.0
2021-03-31 11:31:57.700,1720.0,1631.0
2021-03-31 11:31:58.000,1733.0,1632.0
2021-03-31 11:31:58.300,1742.0,1632.0
2021-03-31 11:31:58.600,1746.0,1633.0
2021-03-31 11:31:58.900,1750.0,1633.0
2021-03-31 11:31:59.200,1752.0,1633.0
2021-03-31 11:31:59.500,1754.0,1633.0
2021-03-31 11:31:59.800,1755.0,1632.0
2021-03-31 11:32:00.100,1756.0,1633.0
2021-03-31 11:32:00.400,1757.0,1633.0
2021-03-31 11:32:00.700,1746.0,1633.0
2021-03-31 11:32:01.000,1707.0,1630.0
2021-03-31 11:32:01.300,1704.0,1629.0
2021-03-31 11:32:01.600,1717.0,1630.0
2021-03-31 11:32:01.900,1730.0,1631.0
2021-03-31 11:32:02.200,1738.0,1633.0
2021-03-31 11:32:02.500,1745.0,1633.0
2021-03-31 11:32:02.800,1752.0,1633.0
2021-03-31 11:32:03.100,1757.0,1633.0
2021-03-31 11:32:03.400,1761.0,1633.0
2021-03-31 11:32:03.700,1763.0,1634.0
2021-03-31 11:32:04.000,1764.0,1633.0
2021-03-31 11:32:04.300,1765.0,1634.0
2021-03-31 11:32:04.600,1744.0,1632.0
2021-03-31 11:32:04.900,1707.0,1631.0
2021-03-31 11:32:05.200,1704.0,1629.0
2021-03-31 11:32:05.500,1717.0,1630.0
2021-03-31 11:32:05.800,1727.0,1631.0
2021-03-31 11:32:06.100,1735.0,1632.0
2021-03-31 11:32:06.400,1741.0,1633.0
2021-03-31 11:32:06.700,1748.0,1633.0
2021-03-31 11:32:07.000,1754.0,1633.0
2021-03-31 11:32:07.300,1758.0,1633.0
2021-03-31 11:32:07.600,1762.0,1633.0
2021-03-31 11:32:07.900,1764.0,1634.0
2021-03-31 11:32:08.200,1759.0,1633.0
2021-03-31 11:32:08.500,1726.0,1632.0
2021-03-31 11:32:08.800,1699.0,1628.0
2021-03-31 11:32:09.100,1712.0,1629.0
2021-03-31 11:32:09.400,1725.0,1630.0
2021-03-31 11:32:09.700,1734.0,1632.0
2021-03-31 11:32:10.000,1744.0,1633.0
2021-03-31 11:32:10.300,1749.0,1633.0
2021-03-31 11:32:10.600,1756.0,1634.0
2021-03-31 11:32:10.900,1759.0,1634.0
2021-03-31 11:32:11.200,1763.0,1634.0
2021-03-31 11:32:11.500,1764.0,1634.0
2021-03-31 11:32:11.800,1767.0,1634.0
2021-03-31 11:32:12.100,1751.0,1634.0
2021-03-31 11:32:12.400,1717.0,1630.0
2021-03-31 11:32:12.700,1674.0,1629.0
2021-03-31 11:32:13.000,1645.0,1625.0
2021-03-31 11:32:13.300,1659.0,1627.0
2021-03-31 11:32:13.600,1678.0,1628.0
2021-03-31 11:32:13.900,1692.0,1630.0
2021-03-31 11:32:14.200,1709.0,1632.0
2021-03-31 11:32:14.500,1726.0,1633.0
2021-03-31 11:32:14.800,1738.0,1633.0
2021-03-31 11:32:15.100,1744.0,1632.0
2021-03-31 11:32:15.400,1746.0,1633.0
2021-03-31 11:32:15.700,1747.0,1634.0
2021-03-31 11:32:16.000,1750.0,1633.0
2021-03-31 11:32:16.300,1751.0,1633.0
2021-03-31 11:32:16.600,1752.0,1633.0
2021-03-31 11:32:16.900,1741.0,1633.0
2021-03-31 11:32:17.200,1713.0,1631.0
2021-03-31 11:32:17.500,1685.0,1630.0
2021-03-31 11:32:17.800,1694.0,1629.0
2021-03-31 11:32:18.100,1709.0,1631.0
2021-03-31 11:32:18.400,1721.0,1632.0
2021-03-31 11:32:18.700,1730.0,1633.0
2021-03-31 11:32:19.000,1740.0,1633.0
2021-03-31 11:32:19.300,1745.0,1633.0
2021-03-31 11:32:19.600,1753.0,1633.0
2021-03-31 11:32:19.900,1757.0,1634.0
2021-03-31 11:32:20.200,1759.0,1634.0
2021-03-31 11:32:20.500,1761.0,1634.0
2021-03-31 11:32:20.800,1763.0,1634.0
2021-03-31 11:32:21.100,1764.0,1635.0
2021-03-31 11:32:21.400,1766.0,1634.0
2021-03-31 11:32:21.700,1766.0,1634.0
2021-03-31 11:32:22.000,1768.0,1634.0
2021-03-31 11:32:22.300,1769.0,1634.0
2021-03-31 11:32:22.600,1770.0,1635.0
2021-03-31 11:32:22.900,1762.0,1634.0
2021-03-31 11:32:23.200,1724.0,1632.0
2021-03-31 11:32:23.500,1685.0,1631.0
2021-03-31 11:32:23.800,1692.0,1628.0
